,pressure_1,pressure_2,pressure_3,temperature_1,temperature_2,temperature_3,temperature_4,vibration,condition,timestamp,pump_id
60,157.4700050000009,106.76232733333332,1.7252293333333213,51.913916666666665,56.60655000000002,53.44211666666668,47.375166666666665,0.6322666666666666,0,2024-01-01 01:00:00,PUMP_001
61,157.44858166666674,106.79522116666664,1.7162468333333238,51.92959999999999,56.62878333333334,53.46823333333332,47.25343333333334,0.6377333333333332,0,2024-01-01 01:01:00,PUMP_001
62,157.46928666666716,106.7913143333335,1.7330454999999951,51.91603333333333,56.63585,53.52298333333332,47.30465,0.6336833333333334,0,2024-01-01 01:02:00,PUMP_001
63,157.44118166666706,106.76242816666696,1.733201833333329,51.97953333333333,56.6729,53.52421666666667,47.3211,0.6446666666666665,0,2024-01-01 01:03:00,PUMP_001
64,157.44845833333406,106.7977145000003,1.73397616666666,52.00331666666667,56.69920000000001,53.56194999999998,47.25884999999998,0.6407500000000003,0,2024-01-01 01:04:00,PUMP_001
65,157.450151666667,106.77696283333346,1.7275918333333278,52.0069,56.70564999999999,53.55744999999998,47.21455,0.6413666666666668,0,2024-01-01 01:05:00,PUMP_001
66,157.43817333333368,106.74620333333324,1.725703999999998,52.02756666666667,56.71528333333335,53.61294999999997,47.557333333333325,0.6401500000000001,0,2024-01-01 01:06:00,PUMP_001
67,157.4143650000007,106.73128633333332,1.7253839999999965,52.06471666666666,56.74151666666667,53.57469999999999,47.46673333333334,0.6389000000000001,0,2024-01-01 01:07:00,PUMP_001
68,157.43055166666684,106.75701466666705,1.722290833333322,52.09798333333335,56.7801,53.64543333333332,47.46141666666665,0.6411166666666666,0,2024-01-01 01:08:00,PUMP_001
69,157.40886666666705,106.73600549999983,1.7251659999999929,52.155649999999966,56.83603333333331,53.66873333333336,47.41813333333333,0.6367333333333336,0,2024-01-01 01:09:00,PUMP_001
70,157.39657999999997,106.72372300000028,1.7293744999999936,52.15624999999999,56.84074999999997,53.69708333333331,47.65253333333335,0.6480833333333335,0,2024-01-01 01:10:00,PUMP_001
71,157.39736333333406,106.73710349999988,1.7268354999999929,52.21026666666665,56.86316666666664,53.7366,47.754550000000016,0.6466333333333334,0,2024-01-01 01:11:00,PUMP_001
72,157.3434050000008,106.67700500000014,1.7239751666666607,52.30483333333333,56.87421666666666,53.82438333333334,47.883533333333325,0.6458166666666668,0,2024-01-01 01:12:00,PUMP_001
73,157.33445833333394,106.67413800000033,1.7246159999999937,52.37839999999999,56.89808333333333,53.82130000000002,47.88831666666666,0.640033333333333,0,2024-01-01 01:13:00,PUMP_001
74,157.3573783333336,106.6838648333338,1.7351961666666609,52.41358333333332,56.9497666666667,53.96546666666666,47.66655,0.6354833333333335,0,2024-01-01 01:14:00,PUMP_001
75,157.33142166666758,106.63986700000012,1.7397246666666646,52.42258333333334,56.985200000000006,54.02186666666664,47.936733333333336,0.64705,0,2024-01-01 01:15:00,PUMP_001
76,157.3246583333339,106.64799649999998,1.7390356666666684,52.52995,57.03711666666666,54.06228333333333,48.00105000000001,0.6537999999999998,0,2024-01-01 01:16:00,PUMP_001
77,157.31208500000105,106.63928866666738,1.7268189999999912,52.59774999999999,57.07978333333333,54.13538333333332,47.97101666666666,0.6415,0,2024-01-01 01:17:00,PUMP_001
78,157.29419500000074,106.6116768333336,1.7332543333333346,52.63828333333335,57.11425,54.188633333333314,48.02036666666667,0.6430833333333336,0,2024-01-01 01:18:00,PUMP_001
79,157.26318166666726,106.5938705000001,1.72602283333333,52.69541666666667,57.19201666666665,54.23391666666666,47.99511666666668,0.6453000000000001,0,2024-01-01 01:19:00,PUMP_001
80,157.25044666666733,106.5827986666672,1.7186421666666565,52.67783333333333,57.20318333333332,54.26761666666668,48.06806666666669,0.6501166666666667,0,2024-01-01 01:20:00,PUMP_001
81,157.23630833333394,106.5921013333335,1.7139006666666583,52.765483333333336,57.25076666666666,54.28841666666666,48.2308,0.6490333333333335,0,2024-01-01 01:21:00,PUMP_001
82,157.25583833333397,106.59770866666688,1.7146386666666564,52.79691666666668,57.29219999999998,54.36160000000002,48.13673333333334,0.6467666666666665,0,2024-01-01 01:22:00,PUMP_001
83,157.23048333333347,106.5888756666668,1.710232166666651,52.82771666666667,57.32103333333334,54.408233333333335,48.15904999999999,0.6439333333333334,0,2024-01-01 01:23:00,PUMP_001
84,157.22484000000085,106.56119916666648,1.7252666666666585,52.83363333333333,57.34501666666665,54.43235,48.274566666666665,0.6489166666666666,0,2024-01-01 01:24:00,PUMP_001
85,157.23757833333443,106.58551850000036,1.716794666666654,52.89256666666665,57.37850000000002,54.434583333333336,48.2974,0.6555166666666666,0,2024-01-01 01:25:00,PUMP_001
86,157.23151333333433,106.56801883333372,1.709639666666659,52.90308333333335,57.44316666666667,54.42958333333334,48.28376666666665,0.6435999999999998,0,2024-01-01 01:26:00,PUMP_001
87,157.2435633333341,106.5790930000002,1.721372999999989,52.90551666666667,57.43843333333332,54.470666666666666,48.22991666666666,0.6436333333333331,0,2024-01-01 01:27:00,PUMP_001
88,157.23450500000118,106.54324083333344,1.7215959999999904,52.94460000000001,57.46618333333333,54.51323333333332,48.13270000000002,0.6445833333333332,0,2024-01-01 01:28:00,PUMP_001
89,157.21444166666683,106.52546933333328,1.7211828333333212,52.98328333333334,57.489716666666645,54.53511666666668,48.17821666666666,0.6474666666666666,0,2024-01-01 01:29:00,PUMP_001
90,157.21048333333334,106.5210360000001,1.7236663333333275,52.99998333333335,57.51221666666665,54.529283333333325,48.17878333333333,0.6497666666666666,0,2024-01-01 01:30:00,PUMP_001
91,157.1977233333335,106.52578300000056,1.7153908333333268,53.01938333333333,57.53678333333335,54.590866666666685,48.22486666666666,0.6480833333333335,0,2024-01-01 01:31:00,PUMP_001
92,157.19572166666683,106.53251966666656,1.718956499999988,53.05241666666668,57.53941666666666,54.61531666666665,48.313133333333326,0.6479999999999999,0,2024-01-01 01:32:00,PUMP_001
93,157.16941999999997,106.5058250000003,1.7256659999999977,53.06950000000002,57.55485000000001,54.640416666666646,48.279383333333335,0.6501666666666667,0,2024-01-01 01:33:00,PUMP_001
94,157.1671950000001,106.48190466666688,1.7196128333333225,53.12368333333336,57.56735000000002,54.65991666666666,48.42419999999998,0.6537666666666672,0,2024-01-01 01:34:00,PUMP_001
95,157.16025666666675,106.4823579999998,1.719622166666661,53.160716666666666,57.5873,54.67773333333333,48.19675,0.634316666666667,0,2024-01-01 01:35:00,PUMP_001
96,157.14958166666673,106.46860450000054,1.720988833333324,53.18283333333334,57.611,54.7201,48.47913333333334,0.6355833333333334,0,2024-01-01 01:36:00,PUMP_001
97,157.16754166666706,106.4856798333336,1.7172711666666558,53.19408333333333,57.672983333333335,54.68390000000001,48.626833333333344,0.6425666666666668,0,2024-01-01 01:37:00,PUMP_001
98,157.17052166666684,106.47632116666706,1.7206751666666584,53.21398333333334,57.73638333333335,54.74738333333333,48.70896666666667,0.6465333333333334,0,2024-01-01 01:38:00,PUMP_001
99,157.1330533333333,106.45519833333334,1.7266891666666606,53.198600000000006,57.73540000000001,54.77101666666667,48.72718333333331,0.6688333333333332,0,2024-01-01 01:39:00,PUMP_001
100,157.14387999999903,106.4761256666672,1.7339884999999928,53.2598,57.76113333333334,54.768366666666665,48.74011666666666,0.6671666666666666,0,2024-01-01 01:40:00,PUMP_001
101,157.12995499999928,106.41953799999992,1.7337223333333314,53.23425000000001,57.77716666666668,54.82226666666666,48.76853333333332,0.644183333333333,0,2024-01-01 01:41:00,PUMP_001
102,157.13216499999976,106.42138666666705,1.7345634999999953,53.24741666666669,57.80309999999999,54.89495,48.80136666666665,0.6553,0,2024-01-01 01:42:00,PUMP_001
103,157.14551166666627,106.42275400000015,1.742806833333327,53.28325000000003,57.82266666666665,54.871400000000015,48.74239999999996,0.6538833333333331,0,2024-01-01 01:43:00,PUMP_001
104,157.11286666666612,106.40540283333348,1.7426335000000002,53.32393333333332,57.80898333333333,54.85715000000001,48.733966666666674,0.6481499999999999,0,2024-01-01 01:44:00,PUMP_001
105,157.12328333333238,106.42326000000024,1.7225883333333267,53.34631666666666,57.84808333333332,54.84611666666668,48.79068333333332,0.6643666666666663,0,2024-01-01 01:45:00,PUMP_001
106,157.11328999999898,106.41194650000044,1.7327083333333284,53.35008333333332,57.87464999999999,54.89793333333334,48.84924999999997,0.65485,0,2024-01-01 01:46:00,PUMP_001
107,157.0805033333325,106.4027980000002,1.7350576666666684,53.38278333333332,57.88013333333333,54.93268333333336,48.87906666666665,0.6388833333333334,0,2024-01-01 01:47:00,PUMP_001
108,157.0745366666662,106.3988631666667,1.7325513333333262,53.41794999999999,57.89813333333333,54.912983333333344,48.73256666666664,0.6511666666666668,0,2024-01-01 01:48:00,PUMP_001
109,157.0463833333323,106.35924099999993,1.725591833333321,53.462216666666656,57.92468333333332,54.96595000000003,48.87123333333332,0.6629333333333334,0,2024-01-01 01:49:00,PUMP_001
110,157.10225166666623,106.41385633333344,1.7258746666666585,53.47009999999999,57.94356666666668,54.992449999999984,48.83746666666664,0.6524333333333333,0,2024-01-01 01:50:00,PUMP_001
111,157.07037499999907,106.41060916666652,1.737611333333336,53.52246666666667,57.97873333333333,55.02181666666666,48.91249999999999,0.6663333333333333,0,2024-01-01 01:51:00,PUMP_001
112,157.11995499999986,106.43625716666666,1.7301966666666595,53.51584999999998,58.02661666666667,55.057683333333344,48.99826666666668,0.6494333333333334,0,2024-01-01 01:52:00,PUMP_001
113,157.10873333333265,106.43329733333326,1.727625499999985,53.48558333333333,58.03883333333335,55.09691666666666,48.99033333333332,0.6461666666666666,0,2024-01-01 01:53:00,PUMP_001
114,157.01554166666585,106.31533716666677,1.7295773333333282,53.557866666666655,58.05889999999999,55.09684999999999,49.00783333333334,0.6567666666666665,0,2024-01-01 01:54:00,PUMP_001
115,157.0327699999995,106.3555276666667,1.7312628333333326,53.56503333333332,58.05980000000002,55.11311666666665,48.94183333333333,0.6642166666666666,0,2024-01-01 01:55:00,PUMP_001
116,157.01305333333264,106.33829549999992,1.7343609999999896,53.58839999999999,58.08264999999999,55.14646666666666,49.007550000000016,0.6643500000000001,0,2024-01-01 01:56:00,PUMP_001
117,157.02942166666608,106.3616001666667,1.7290709999999936,53.61074999999999,58.093366666666654,55.15341666666665,49.00093333333333,0.6534166666666668,0,2024-01-01 01:57:00,PUMP_001
118,156.98999499999923,106.29630266666636,1.7280184999999877,53.648933333333325,58.11996666666669,55.17423333333332,49.08403333333332,0.6673499999999997,0,2024-01-01 01:58:00,PUMP_001
119,156.99166166666598,106.33407133333324,1.712307333333323,53.64854999999999,58.134750000000025,55.22041666666667,49.10201666666668,0.6643833333333333,0,2024-01-01 01:59:00,PUMP_001
120,157.03155499999983,106.36291283333362,1.7302994999999952,53.66503333333333,58.17771666666669,55.19070000000001,49.08188333333331,0.6547833333333332,0,2024-01-01 02:00:00,PUMP_001
121,157.05088166666525,106.34970450000002,1.7327086666666622,53.65058333333331,58.187716666666674,55.21321666666668,49.08428333333332,0.649433333333333,0,2024-01-01 02:01:00,PUMP_001
122,157.0751799999996,106.37812866666675,1.737630666666668,53.638433333333325,58.18698333333336,55.23474999999998,49.0947,0.6613666666666668,0,2024-01-01 02:02:00,PUMP_001
123,157.00429166666652,106.32599566666656,1.7416400000000016,53.63551666666668,58.20005000000001,55.250099999999975,49.113799999999976,0.6436499999999998,0,2024-01-01 02:03:00,PUMP_001
124,156.98921833333262,106.29049783333303,1.7356883333333275,53.65068333333333,58.217200000000005,55.25571666666666,49.11551666666666,0.6490333333333335,0,2024-01-01 02:04:00,PUMP_001
125,156.99448833333292,106.3099415000003,1.7333918333333354,53.68313333333333,58.23520000000003,55.24443333333331,49.12083333333331,0.6518666666666666,0,2024-01-01 02:05:00,PUMP_001
126,157.01391166666636,106.32229733333348,1.7382915000000028,53.69905000000001,58.26336666666667,55.26171666666663,49.1175,0.6482666666666664,0,2024-01-01 02:06:00,PUMP_001
127,157.03960499999957,106.36465049999973,1.7434371666666657,53.68951666666668,58.26535000000001,55.27401666666665,49.05331666666665,0.662333333333333,0,2024-01-01 02:07:00,PUMP_001
128,157.26307000000017,106.58398566666666,1.7304936666666548,53.68593333333335,58.27473333333332,55.292933333333295,49.17134999999998,0.6535499999999999,0,2024-01-01 02:08:00,PUMP_001
129,157.09470666666627,106.4071656666667,1.7442360000000017,53.70118333333333,58.27218333333334,55.30329999999997,49.15856666666665,0.6564333333333334,0,2024-01-01 02:09:00,PUMP_001
130,157.0939266666657,106.39217050000016,1.7526405000000096,53.73935000000002,58.29746666666664,55.30256666666664,49.18263333333334,0.6573499999999998,0,2024-01-01 02:10:00,PUMP_001
131,157.04400833333298,106.3518079999999,1.7547118333333256,53.76801666666667,58.32036666666666,55.275799999999954,49.18601666666666,0.6696666666666665,0,2024-01-01 02:11:00,PUMP_001
132,157.02487999999914,106.33295533333346,1.7463063333333384,53.77808333333333,58.33801666666666,55.29263333333331,49.17278333333332,0.6613166666666667,0,2024-01-01 02:12:00,PUMP_001
133,157.0235233333333,106.32869099999998,1.7427850000000007,53.76690000000003,58.34473333333334,55.30321666666664,49.15271666666668,0.64555,0,2024-01-01 02:13:00,PUMP_001
134,156.99109333333325,106.33245399999991,1.7341728333333286,53.76250000000002,58.34836666666667,55.31814999999999,49.17078333333336,0.6470999999999999,0,2024-01-01 02:14:00,PUMP_001
135,156.99034666666628,106.30805133333332,1.7357914999999926,53.77496666666668,58.35614999999999,55.30435,49.18463333333334,0.6687999999999996,0,2024-01-01 02:15:00,PUMP_001
136,157.02330333333302,106.30394299999983,1.7425663333333292,53.75725000000002,58.35624999999998,55.37804999999999,49.19086666666666,0.6586666666666666,0,2024-01-01 02:16:00,PUMP_001
137,156.9882399999997,106.307382833333,1.741711166666662,53.777483333333336,58.36306666666664,55.356916666666656,49.20063333333332,0.6552333333333332,0,2024-01-01 02:17:00,PUMP_001
138,157.08223666666603,106.39756166666682,1.737304333333332,53.810133333333326,58.38801666666667,55.341216666666654,49.19884999999999,0.6511333333333336,0,2024-01-01 02:18:00,PUMP_001
139,157.09116833333294,106.38631433333327,1.7417153333333306,53.81613333333333,58.40448333333333,55.35464999999999,49.21645000000001,0.6557666666666664,0,2024-01-01 02:19:00,PUMP_001
140,157.0417399999992,106.33535150000012,1.741403666666666,53.80203333333335,58.39278333333333,55.37253333333332,49.20326666666666,0.6471333333333337,0,2024-01-01 02:20:00,PUMP_001
141,157.0398383333328,106.33560699999944,1.736013666666672,53.84183333333333,58.39955,55.36003333333337,49.22133333333333,0.6547666666666664,0,2024-01-01 02:21:00,PUMP_001
142,157.0289583333324,106.3417646666664,1.7470448333333275,53.83061666666665,58.40989999999999,55.38276666666669,49.21411666666664,0.6643833333333331,0,2024-01-01 02:22:00,PUMP_001
143,157.0332199999994,106.32531316666643,1.7384296666666597,53.83755000000003,58.42594999999999,55.3808,49.21265,0.6655500000000001,0,2024-01-01 02:23:00,PUMP_001
144,157.0848249999994,106.38825833333335,1.7206638333333324,53.84193333333334,58.45013333333333,55.39018333333334,49.17171666666668,0.6550500000000002,0,2024-01-01 02:24:00,PUMP_001
145,156.9850866666664,106.31291533333348,1.737650666666661,53.85718333333336,58.46965,55.37346666666667,49.14033333333333,0.6627166666666668,0,2024-01-01 02:25:00,PUMP_001
146,156.98810166666635,106.30928099999936,1.7376468333333306,53.83328333333336,58.46085,55.37630000000002,49.22416666666668,0.6694166666666664,0,2024-01-01 02:26:00,PUMP_001
147,156.98807499999975,106.3031499999998,1.747516499999998,53.847350000000006,58.45101666666668,55.45878333333334,49.24670000000001,0.6645166666666669,0,2024-01-01 02:27:00,PUMP_001
148,156.94504999999882,106.27060583333338,1.7425823333333237,53.89085,58.46593333333333,55.44851666666669,49.27191666666668,0.6595999999999997,0,2024-01-01 02:28:00,PUMP_001
149,156.9649583333336,106.28496999999984,1.7335903333333345,53.90873333333335,58.47344999999999,55.458,49.23003333333331,0.6533333333333331,0,2024-01-01 02:29:00,PUMP_001
150,156.98527999999916,106.297587333333,1.729861833333327,53.86059999999999,58.46175,55.47518333333333,49.2606,0.6743833333333334,0,2024-01-01 02:30:00,PUMP_001
151,156.9816799999998,106.299641333333,1.7430038333333255,53.85123333333335,58.45413333333334,55.47365000000003,49.29876666666668,0.6535499999999997,0,2024-01-01 02:31:00,PUMP_001
152,156.98024833333287,106.29060066666652,1.7406159999999933,53.87505000000001,58.46964999999999,55.46318333333332,49.23800000000001,0.6673833333333333,0,2024-01-01 02:32:00,PUMP_001
153,156.96952333333297,106.29637116666665,1.7396813333333396,53.86890000000002,58.46713333333334,55.48406666666668,49.245250000000006,0.6544999999999997,0,2024-01-01 02:33:00,PUMP_001
154,156.96180166666647,106.27143699999978,1.7282928333333318,53.865749999999984,58.474483333333325,55.49728333333335,49.27630000000002,0.6579666666666665,0,2024-01-01 02:34:00,PUMP_001
155,156.95256999999967,106.27515800000003,1.725325833333334,53.8961,58.498649999999984,55.49435000000001,49.32183333333333,0.6593,0,2024-01-01 02:35:00,PUMP_001
156,156.96857333333264,106.2891616666672,1.7298700000000005,53.92645,58.5126,55.4714,49.23226666666665,0.6678000000000001,0,2024-01-01 02:36:00,PUMP_001
